199.15.234.66 - - [10/Oct/2025] "GET /cart.do?action=view&itemId=EST-6&productId=SC-MG-G10&JSESSIONID=SD5SL9FF2ADFF4958 HTTP 1.1" 200 3033 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 177
49.212.64.138 - - [10/Oct/2025] "POST /oldlink?itemId=EST-6&JSESSIONID=SD0SL2FF8ADFF5248 HTTP 1.1" 200 437 "http://www.buttercupgames.com/product.screen?productId=CU-PG-G06" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 198
196.28.38.71 - - [10/Oct/2025] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 1728 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 211
196.28.38.71 - - [10/Oct/2025] "GET /cart.do?action=remove&itemId=EST-26&productId=WC-SH-T02&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 2264 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 834
196.28.38.71 - - [10/Oct/2025] "GET /cart.do?action=addtocart&itemId=EST-27&productId=WC-SH-T02&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 1489 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 425
196.28.38.71 - - [10/Oct/2025] "GET /oldlink?itemId=EST-18&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 500 470 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 886
196.28.38.71 - - [10/Oct/2025] "POST /cart.do?action=addtocart&itemId=EST-15&productId=DC-SG-G02&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 415 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&productId=DC-SG-G02" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 508
196.28.38.71 - - [10/Oct/2025] "GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 2947 "http://www.buttercupgames.com/oldlink?itemId=EST-21" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 686
196.28.38.71 - - [10/Oct/2025] "GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 2249 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 349
196.28.38.71 - - [10/Oct/2025] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 3421 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 375
196.28.38.71 - - [10/Oct/2025] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 3245 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-19&productId=SC-MG-G10" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 831
196.28.38.71 - - [10/Oct/2025] "GET /oldlink?itemId=EST-6&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 2924 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 367
196.28.38.71 - - [10/Oct/2025] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD2SL2FF6ADFF5267 HTTP 1.1" 200 1630 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 763
221.204.246.72 - - [10/Oct/2025] "GET /oldlink?itemId=EST-26&JSESSIONID=SD4SL2FF6ADFF5285 HTTP 1.1" 200 273 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 388
221.204.246.72 - - [10/Oct/2025] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD4SL2FF6ADFF5285 HTTP 1.1" 200 1922 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 909
221.204.246.72 - - [10/Oct/2025] "GET /oldlink?itemId=EST-13&JSESSIONID=SD4SL2FF6ADFF5285 HTTP 1.1" 200 847 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=MB-AG-G07" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 544
221.204.246.72 - - [10/Oct/2025] "GET /oldlink?itemId=EST-11&JSESSIONID=SD4SL2FF6ADFF5285 HTTP 1.1" 200 3837 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 759
221.204.246.72 - - [10/Oct/2025] "GET /cart.do?action=addtocart&itemId=EST-6&productId=DC-SG-G02&JSESSIONID=SD4SL2FF6ADFF5285 HTTP 1.1" 200 395 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 272
221.204.246.72 - - [10/Oct/2025] "GET /oldlink?itemId=EST-17&JSESSIONID=SD4SL2FF6ADFF5285 HTTP 1.1" 200 1998 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-17&productId=FI-AG-G08" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 359
221.204.246.72 - - [10/Oct/2025] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD4SL2FF6ADFF5285 HTTP 1.1" 200 531 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-14&productId=SC-MG-G10" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 444
121.254.179.199 - - [10/Oct/2025] "GET /oldlink?itemId=EST-27&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 200 3434 "http://www.yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 804
121.254.179.199 - - [10/Oct/2025] "POST /category.screen?categoryId=NULL&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 406 2087 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 762
121.254.179.199 - - [10/Oct/2025] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 200 3713 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 957
121.254.179.199 - - [10/Oct/2025] "POST /cart.do?action=addtocart&itemId=EST-14&productId=WC-SH-G04&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 200 1433 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 615
121.254.179.199 - - [10/Oct/2025] "POST /cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 200 1741 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-14&categoryId=SHOOTER&productId=WC-SH-G04" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 363
121.254.179.199 - - [10/Oct/2025] "POST /cart/success.do?JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 200 3724 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-14" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 356
121.254.179.199 - - [10/Oct/2025] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 200 480 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 756
121.254.179.199 - - [10/Oct/2025] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 200 1930 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-26&productId=MB-AG-G07" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 735
121.254.179.199 - - [10/Oct/2025] "GET /cart.do?action=remove&itemId=EST-21&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 400 3106 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 586
121.254.179.199 - - [10/Oct/2025] "POST /oldlink?itemId=EST-21&JSESSIONID=SD2SL9FF2ADFF5301 HTTP 1.1" 200 1066 "http://www.buttercupgames.com/oldlink?itemId=EST-21" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 413
